I
1100 Version - data cycle 2306, build 20240704, metadata AwyXP1100. Copyright (c) 2024 Navigraph, Datasource Jeppesen

ABDOL UL 11 ABLIK UL 11 N 1  55 540 T822
ABDOL UL 11 ABLIK UL 11 N 2  55 540 T822
ABDOL UL 11 LOPRA UL 11 N 1  55 540 T822
ABDOL UL 11 LOPRA UL 11 N 2  55 540 T822
ABDOR GM 11 AGOVA GM 11 N 1 125 195 H400-M372
ABDOR GM 11 AGOVA GM 11 N 2 195 460 UH400-UM372
ABDOR GM 11 KUDAX GM 11 N 1 125 195 H400-M372
ABDOR GM 11 KUDAX GM 11 N 2 195 460 UH400-UM372
ABDOR GM 11 VALBA GM 11 N 1 125 195 Z801
ABDOR GM 11 VALBA GM 11 N 2 195 460 UZ801
ABDOS LF 11 SANCE LF 11 F 1  65 195 R31
ABDOS LF 11 VEROS LF 11 F 1  65 195 G54
ABDUN UA 11 ARKER UA 11 N 1 120 510 M161
ABDUN UA 11 ARKER UA 11 N 2 120 510 M161
ABDUN UA 11 DIVNO UA 11 N 1 120 510 N161
ABDUN UA 11 DIVNO UA 11 N 2 120 510 N161
ABDUN UA 11 MILSO UA 11 N 1 120 510 M161
ABDUN UA 11 MILSO UA 11 N 2 120 510 M161
ABDUN UA 11 RITET UA 11 N 1 120 510 N161
ABDUN UA 11 RITET UA 11 N 2 120 510 N161
ABDUN UA 11 SANUR UA 11 N 1 120 510 L139
ABDUN UA 11 SANUR UA 11 N 2 120 510 L139
ABDUN UA 11 TISRA UA 11 N 1 120 510 L139
ABDUN UA 11 TISRA UA 11 N 2 120 510 L139
ABEBA UA 11 ALAKO UA 11 N 1 120 510 M34
ABEBA UA 11 ALAKO UA 11 N 2 120 510 M34
ABEBA UA 11 TENRO UA 11 N 1 120 510 M34
ABEBA UA 11 TENRO UA 11 N 2 120 510 M34
ABEBI UU 11 OLUGA UU 11 F 1  95 540 T289
ABEBI UU 11 OLUGA UU 11 F 2  95 540 T289
ABEDA EG 11 SOMVA EH 11 F 2 250 460 P155
ABEDI UH 11 BETUB UH 11 N 1  85 265 G707
ABEDI UH 11 PEPAN UH 11 N 1  85 265 G707
ABEGA UE 11 GOMUT UE 11 N 1 105 405 R351
ABEGA UE 11 GOMUT UE 11 N 2 105 405 R351
ABEGA UE 11 NEBAT UE 11 N 1 105 405 R351
ABEGA UE 11 NEBAT UE 11 N 2 105 405 R351
ABEKA UA 11 ABGEN UA 11 N 1 120 510 M168
ABEKA UA 11 ABGEN UA 11 N 2 120 510 M168
ABEKA UA 11 DODUR UA 11 N 1 120 510 M168
ABEKA UA 11 DODUR UA 11 N 2 120 510 M168
ABEKO UT 11 BIBIM UT 11 N 1  90 490 A909
ABEKO UT 11 BIBIM UT 11 N 2  90 490 A909
ABEKO UT 11 KEKAL UT 11 N 1  90 490 A909
ABEKO UT 11 KEKAL UT 11 N 2  90 490 A909
ABEKU UL 11 ABNOL UL 11 F 1  55 265 W789
ABELA UR 11 ERSAR UR 11 N 1  75 440 B967
ABELA UR 11 ERSAR UR 11 N 2  75 440 B967
ABELA UR 11 OGMAL UR 11 F 1  95 540 B947
ABELA UR 11 OGMAL UR 11 F 2  95 540 B947
ABELA UR 11 REKDU UR 11 N 1  65 205 G246
ABELA UR 11 RESLO UR 11 F 1 105 295 G921
ABELA UR 11 RESLO UR 11 F 2 105 295 G921
ABELI UA 11 AMOLA UA 11 N 1 120 510 Z160
ABELI UA 11 AMOLA UA 11 N 2 120 510 Z160
ABELI UA 11 APTOK UA 11 N 1 120 510 Z160
ABELI UA 11 APTOK UA 11 N 2 120 510 Z160
ABELI UA 11 BOLSU UA 11 N 1 140 510 L988-N996-W358
ABELI UA 11 BOLSU UA 11 N 2 140 510 L988-N996-W358
ABELI UA 11 EDANO UA 11 N 1 120 510 Z746
ABELI UA 11 EDANO UA 11 N 2 120 510 Z746
ABELI UA 11 EKTUS UA 11 N 1 120 510 L988
ABELI UA 11 EKTUS UA 11 N 2 120 510 L988
ABELO US 11 BEDMI US 11 N 1  55 480 W253
ABELO US 11 BEDMI US 11 N 2  55 480 W253
ABELO US 11 GITIR US 11 F 1  55 540 N167
ABELO US 11 GITIR US 11 F 2  55 540 N167
ABELO US 11 SORLI US 11 N 1  55 480 W253
ABELO US 11 SORLI US 11 N 2  55 480 W253
ABELO US 11 URMAN US 11 F 2 265 540 T631
ABELU UL 11 OKLEK UL 11 N 1  55 540 T825
ABELU UL 11 OKLEK UL 11 N 2  55 540 T825
ABELU UL 11 RUPAD UL 11 N 1  55 540 T825
ABELU UL 11 RUPAD UL 11 N 2  55 540 T825
ABEMA UE 11 ATMIN UE 11 N 1  65 540 G912
ABEMA UE 11 ATMIN UE 11 N 2  65 540 G912
ABEMA UE 11 BUMAD UE 11 N 1  65 540 G912
ABEMA UE 11 BUMAD UE 11 N 2  65 540 G912
ABENU UA 11 ABULA UA 11 N 1 120 510 L86
ABENU UA 11 ABULA UA 11 N 2 120 510 L86
ABENU UA 11 DAKIN UA 11 N 1 120 510 L86
ABENU UA 11 DAKIN UA 11 N 2 120 510 L86
ABENY CY 11 CACHO CY 11 N 1 160 179 V112
ABENY CY 11 CACHO CY 11 N 2 180 600 J517
ABEPI FT 11 ABOXO FT 11 N 2 245 460 UM863
ABEPI FT 11 KILGU FT 11 N 2 245 460 UG655
ABEPI FT 11 KOBLA FT 11 N 2 245 460 UG655
ABEPI FT 11 TIPEM FT 11 N 2 245 460 UM863
ABERA UH 11 BANOT UH 11 N 1  65 540 G369
ABERA UH 11 BANOT UH 11 N 2  65 540 G369
ABERA UH 11 RELDI UH 11 F 2 265 540 G101
ABERA UH 11 SOTEL UH 11 N 1  95 540 G369
ABERA UH 11 SOTEL UH 11 N 2  95 540 G369
ABERI UL 11 BAMIR UL 11 N 2 265 540 L165
ABERI UL 11 KELIM UL 11 N 1 245 265 G489
ABERI UL 11 LUKEL UL 11 N 2 265 540 N612
ABERI UL 11 RAVUL UL 11 N 1 245 265 B934
ABERI UL 11 RAVUL UL 11 N 2 265 540 M153
ABERO EP 11 GERVI EP 11 N 1 100 660 P851
ABERO EP 11 GERVI EP 11 N 2 100 660 P851
ABERO EP 11 VALOL UM 11 N 1  95 460 P851
ABERO EP 11 VALOL UM 11 N 2  95 460 P851
ABERU ED 11 KULOK ED 11 N 1  65 660 L984
ABERU ED 11 KULOK ED 11 N 2  65 660 L984
ABERU ED 11 TIPAM ED 11 F 1  70 660 T703
ABERU ED 11 TIPAM ED 11 F 2  70 660 T703
ABESA UN 11 AMLES UN 11 N 1  65 540 B944
ABESA UN 11 AMLES UN 11 N 2  65 540 B944
ABESA UN 11 BESUP UN 11 N 1  65 540 R234
ABESA UN 11 BESUP UN 11 N 2  65 540 R234
ABESA UN 11 BILMA UN 11 N 2 265 540 A357
ABESA UN 11 GISMA UN 11 N 2 265 540 P983
ABESA UN 11 LABAS UN 11 N 1  65 265 R480
ABESA UN 11 LABAS UN 11 N 2 265 540 L158
ABESA UN 11 LIDKI UN 11 N 1  65 265 R480
ABESA UN 11 LIDKI UN 11 N 2 265 540 L158
ABESA UN 11 LUGET UN 11 N 1  65 540 B944
ABESA UN 11 LUGET UN 11 N 2  65 540 B944
ABESA UN 11 LUMER UN 11 N 1  65 265 A489
ABESA UN 11 LUMER UN 11 N 2 265 540 P983
ABESA UN 11 NIKOD UN 11 N 1  65 540 A357
ABESA UN 11 NIKOD UN 11 N 2  65 540 A357
ABESA UN 11 OLAPA UN 11 N 1  65 540 A489
ABESA UN 11 OLAPA UN 11 N 2  65 540 A489
ABESI LS 11 UTAVO LS 11 F 1 140 660 N851
ABESI LS 11 UTAVO LS 11 F 2 140 660 N851
ABETA UE 11 SUBOS UE 11 N 1  55 540 R494
ABETA UE 11 SUBOS UE 11 N 2  55 540 R494
ABETA UE 11 TAGIL UE 11 N 1  55 540 R494
ABETA UE 11 TAGIL UE 11 N 2  55 540 R494
ABETO LP 11 DIGAL LP 11 F 2 195 245 UN726
ABETO LP 11   FTM LP  3 F 2 195 245 UN872
ABEVI EG 11 INPIP EG 11 F 1 100 245 N601
ABEVI EG 11 INPIP EG 11 F 2 260 430 UN601
ABEVI EG 11 LORTA EG 11 F 2 260 430 UN590
ABEVO UA 11 KUFIM UT 11 N 1 120 510 P180
ABEVO UA 11 KUFIM UT 11 N 2 120 510 P180
ABEVO UA 11 OGRIP UT 11 N 1  70 510 P180
ABEVO UA 11 OGRIP UT 11 N 2  70 510 P180
ABEXA EP 11 ADIKA EP 11 N 1 100 195 Q99
ABEXA EP 11 POLON EP 11 N 1 100 195 Q99
ABEZE EY 11 IRKAL EY 11 F 1  95 660 N858
ABEZE EY 11 IRKAL EY 11 F 2  95 660 N858
ABEZE EY 11 NEDAM EY 11 F 1  95 225 Y449
ABEZE EY 11 NEDAM EY 11 F 2  95 225 Y449
ABEZE EY 11 UGNIS EY 11 F 1  95 660 N182
ABEZE EY 11 UGNIS EY 11 F 2  95 660 N182
 ABGA HB 11 GETAB HT 11 N 1   0 245 M306
ABGAM UR 11 MOZAT UR 11 N 1  95 325 A233
ABGAM UR 11 MOZAT UR 11 N 2  95 325 A233
ABGAM UR 11 OKARU UR 11 N 1  75 325 A233
ABGAM UR 11 OKARU UR 11 N 2  75 325 A233
ABGAR UL 11 KUDEP UL 11 N 2 265 540 M130
ABGAR UL 11 ULKAM UL 11 N 2 265 540 M130
ABGAS ED 11 AMEXO ED 11 N 1  50  95 Z76
ABGAS ED 11 ELVAG ED 11 N 1  50 205 Z76
ABGAS ED 11 LUPOL ED 11 N 1  50  95 Z79
ABGAS ED 11 RIDAR ED 11 N 1  50  95 Z79
ABGAS ED 11 TEKSI ED 11 F 1  60  95 T129
ABGEB ED 11   KIL ED  2 F 1  40 245 T428
ABGEB ED 11 UMVUP ED 11 N 1  40 660 M852
ABGEB ED 11 UMVUP ED 11 N 2  40 660 M852
ABGEL UI 11 IDRAN UI 11 N 2 265 540 G492
ABGEL UI 11 SOTEN UI 11 N 1 185 265 R211
ABGEL UI 11 SOTEN UI 11 N 2 265 540 N992
ABGEL UI 11 ULNAT UI 11 N 2 315 540 G492
ABGEL UI 11 URIPA UI 11 N 1 185 265 R211
ABGEL UI 11 URIPA UI 11 N 2 265 540 N992
ABGEN UA 11 KUFIM UT 11 N 1 120 510 M168
ABGEN UA 11 KUFIM UT 11 N 2 120 510 M168
ABGEP EG 11 ALAVA EG 11 F 1 150 460 Q36
ABGEP EG 11 ALAVA EG 11 F 2 150 460 Q36
ABGER US 11 SUROL US 11 F 1  75 520 M60
ABGER US 11 SUROL US 11 F 2  75 520 M60
ABGIL US 11 LARTU US 11 N 1  55 540 M59
ABGIL US 11 LARTU US 11 N 2  55 540 M59
ABGIL US 11 LEKMU US 11 N 1  55 540 G499
ABGIL US 11 LEKMU US 11 N 2  55 540 G499
ABGIL US 11 SORLI US 11 N 1  55 540 M59
ABGIL US 11 SORLI US 11 N 2  55 540 M59
ABGIL US 11 URMAN US 11 N 1  55 540 G499
ABGIL US 11 URMAN US 11 N 2  55 540 G499
ABGIR UH 11 LEMBA UH 11 N 2 265 540 T575
ABGIR UH 11 OTLIM UH 11 N 2 265 540 T575
ABGOL DT 11 LOBNA DT 11 N 1   0 245 V310
ABGON US 11 BEKUP US 11 N 1  55 405 W259
ABGON US 11 BEKUP US 11 N 2  55 405 W259
ABGON US 11 LUMOR US 11 N 1  55 405 W259
ABGON US 11 LUMOR US 11 N 2  55 405 W259
ABGUL US 11 GEKTO US 11 N 1  65 540 M158
ABGUL US 11 GEKTO US 11 N 2  65 540 M158
ABGUL US 11 INPIL US 11 N 1  75 540 N986
ABGUL US 11 INPIL US 11 N 2  75 540 N986
ABGUR UE 11 OKONA UE 11 N 1  65 540 G370
ABGUR UE 11 OKONA UE 11 N 2  65 540 G370
ABGUR UE 11 RANEP UE 11 N 1  55 405 W289
ABGUR UE 11 RANEP UE 11 N 2  55 405 W289
ABGUS ED 11 ALOSI ED 11 F 1  70 245 T151
ABGUS ED 11 BOKSO ED 11 N 1  70 245 Z92
ABGUS ED 11 IRKOX ED 11 N 1  40 660 Z92
ABGUS ED 11 IRKOX ED 11 N 2  40 660 Z92
ABGUS ED 11 KENIG ED 11 F 1  50 660 Z94
ABGUS ED 11 KENIG ED 11 F 2  50 660 Z94
ABGUS ED 11 POVEL ED 11 N 1  50 660 Z94
ABGUS ED 11 POVEL ED 11 N 2  50 660 Z94
ABGUV FZ 11 EMTAB FZ 11 N 2 245 600 UA406
ABGUV FZ 11 SHIMA FZ 11 N 1  50 245 A406
ABGUX FZ 11 VOPOR FZ 11 N 2 245 600 UA613
  ABH OE  3 DUMSI OE 11 N 1 150 600 H75
  ABH OE  3 DUMSI OE 11 N 2 150 600 H75
  ABH OE  3 EGSAT OE 11 N 1 150 600 V38
  ABH OE  3 EGSAT OE 11 N 2 150 600 V38
  ABH OE  3 ELIVI OE 11 F 1 150 600 V48
  ABH OE  3 ELIVI OE 11 F 2 150 600 V48
  ABH OE  3 ITESO OE 11 F 1 150 600 B544
  ABH OE  3 ITESO OE 11 F 2 150 600 B544
  ABH OE  3 KEDAS OE 11 N 1 150 600 V40
  ABH OE  3 KEDAS OE 11 N 2 150 600 V40
  ABH OE  3 KUNSO OE 11 F 1 150 600 V749
  ABH OE  3 KUNSO OE 11 F 2 150 600 V749
  ABH OE  3 PAPOM OE 11 N 1 130 600 V40
  ABH OE  3 PAPOM OE 11 N 2 130 600 V40
ABIBA BG 11 DISGU BG 11 N 2 195 285 UT587
ABIBA BG 11 SAVIS BG 11 N 2 195 285 UT587
ABIBO EP 11 LUXUD EP 11 N 1 100 195 Z96
ABIBO EP 11 SUSER EP 11 N 1 100 195 Z96
ABIDE SB 11 MINIB SB 11 N 2 250 600 UL201
ABIDE SB 11 ORIBO SK 11 N 2 245 600 UL201
ABIDU LI 11 GITRI LI 11 F 1 110 305 Z924
ABIDU LI 11 GITRI LI 11 F 2 110 305 Z924
ABIGA UN 11 BAMEN UN 11 N 1  75 540 A818
ABIGA UN 11 BAMEN UN 11 N 2  75 540 A818
ABIGA UN 11 BUMAS UN 11 N 1  75 540 A818
ABIGA UN 11 BUMAS UN 11 N 2  75 540 A818
ABIGU UA 11 ARSAN UA 11 N 1 120 510 L51
ABIGU UA 11 ARSAN UA 11 N 2 120 510 L51
ABIGU UA 11 RITET UA 11 N 1 120 510 N167
ABIGU UA 11 RITET UA 11 N 2 120 510 N167
ABIGU UA 11 SURAR UA 11 N 1 120 510 N167
ABIGU UA 11 SURAR UA 11 N 2 120 510 N167
ABIGU UA 11 ULRIP UA 11 N 1 120 510 L51
ABIGU UA 11 ULRIP UA 11 N 2 120 510 L51
  ABI K4  3 AJAHO K4 11 N 1  39 179 V77
  ABI K4  3   BGS K4  3 N 2 180 450 J66
  ABI K4  3   CME K2  3 N 2 250 450 J65
  ABI K4  3 DUMPS K4 11 N 2 180 450 J17
  ABI K4  3   FUZ K4  3 N 2 180 450 J4-J42-J66
  ABI K4  3 HICOE K4 11 N 2 180 450 J50
  ABI K4  3   INK K4  3 N 2 180 450 J4-J50
  ABI K4  3 LOWGO K4 11 N 2 180 450 J42
  ABI K4  3 MERKE K4 11 N 1  40 179 V16
  ABI K4  3 ROGEE K4 11 N 1  36 179 V16
  ABI K4  3 ROOMY K4 11 N 2 180 450 J17
  ABI K4  3 ROTAN K4 11 N 1  37 179 V62
  ABI K4  3 SHEPP K4 11 N 1  40 179 V77
  ABI K4  3 TRUSS K4 11 N 1  35 179 V66
  ABI K4  3 TYEES K4 11 N 1  70 179 V66
  ABI K4  3 WAGUN K4 11 N 1  80 179 V385
  ABI K4  3 WEELS K4 11 N 2 180 450 J65
ABIKA ED 11 IDOWO ED 11 N 1  40 660 T239
ABIKA ED 11 IDOWO ED 11 N 2  40 660 T239
ABIKA ED 11 TIRMI ED 11 N 1  40 660 T239
ABIKA ED 11 TIRMI ED 11 N 2  40 660 T239
ABILA UH 11 GONAM UH 11 N 1 145 265 A218
ABILA UH 11 GONAM UH 11 N 2 265 540 L160
ABILA UH 11 RULOD UH 11 N 1 145 265 A218
ABILA UH 11 RULOD UH 11 N 2 265 540 L160
ABILI LF 11 UGLET LF 11 F 1  75 195 Q302
ABILU ED 11 ADEMI ED 11 F 1  55 660 Z850
ABILU ED 11 ADEMI ED 11 F 2  55 660 Z850
ABIMA US 11 LAGNI US 11 N 1  55 540 G719
ABIMA US 11 LAGNI US 11 N 2  55 540 G719
ABIMI LL 11 ITERO LL 11 F 1  60 600 L53
ABIMI LL 11 ITERO LL 11 F 2  60 600 L53
ABINA UH 11 BAMER UH 11 N 1  95 265 G212
ABINA UH 11 VALDA UH 11 N 1  55 265 G212
ABINA UH 11 VALDA UH 11 N 2 265 540 N222
ABINO EK 11 GIGUT EK 11 N 1  95 660 T56
ABINO EK 11 GIGUT EK 11 N 2  95 660 T56
ABINO EK 11 LUTUS EK 11 N 1  35 660 P615
ABINO EK 11 LUTUS EK 11 N 2  35 660 P615
ABINO EK 11 RIDSI EK 11 N 1  35 660 P615
ABINO EK 11 RIDSI EK 11 N 2  35 660 P615
ABINO EK 11 TESPI EK 11 F 1  95 660 T56
ABINO EK 11 TESPI EK 11 F 2  95 660 T56
ABINU US 11 OSKIT UL 11 N 2 265 540 N155
ABINU US 11 RENTU US 11 N 2 265 540 N155
ABINU US 11 RILER US 11 F 1 105 540 L93
ABINU US 11 RILER US 11 F 2 105 540 L93
ABIPA US 11 DIKDA US 11 F 1  75 520 N869
ABIPA US 11 DIKDA US 11 F 2  75 520 N869
ABIPO DI 11 AMPAS DI 11 N 2 245 460 UV207
ABIPO DI 11 RIRAG DI 11 N 2 245 460 UV207
ABIRA UA 11 BESOL UA 11 N 1 120 510 M166
ABIRA UA 11 BESOL UA 11 N 2 120 510 M166
ABIRA UA 11 EMBEK UA 11 N 1 120 510 M166
ABIRA UA 11 EMBEK UA 11 N 2 120 510 M166
ABIRO GM 11 BAMBA LE 11 N 1  45 195 N726
ABIRO GM 11 BAMBA LE 11 N 2 195 460 UN726
ABISI LT 11 LATGA LT 11 F 1 145 285 L333
ABISI LT 11 LATGA LT 11 F 2 285 660 UL333
ABITI UN 11 LUKAS US 11 N 1  55 265 A305
ABITI UN 11 LUKAS US 11 N 2 265 540 M864
ABITI UN 11 TINOG UN 11 N 1  65 265 B926
ABITI UN 11 TINOG UN 11 N 2 265 540 M864
ABITU LZ 11 BERVA LZ 11 F 1   0 245 Z650
ABITU LZ 11 MAVOR LK 11 F 1   0 245 P41
ABJSR VG 11 BEMAK VE 11 N 1  75 460 A462
ABJSR VG 11 BEMAK VE 11 N 2  75 460 A462
ABJSR VG 11 IKOGU VG 11 N 1  75 460 A462
ABJSR VG 11 IKOGU VG 11 N 2  75 460 A462
ABKAL LT 11 ULSAB LT 11 N 1 195 285 G8-L614
ABKAL LT 11 ULSAB LT 11 N 2 285 660 UG8-UL614
ABKAR OE 11 DAVUV OE 11 F 1 160 600 M999
ABKAR OE 11 DAVUV OE 11 F 2 160 600 M999
ABKAR OE 11 IMRAM OE 11 N 1 230 600 L677-V739
ABKAR OE 11 IMRAM OE 11 N 2 230 600 L677-V739
ABKAR OE 11 SOLUT OE 11 N 1 115 600 V38
ABKAR OE 11 SOLUT OE 11 N 2 115 600 V38
ABKAS EK 11 BAVTA EK 11 N 1  95 660 L975
ABKAS EK 11 BAVTA EK 11 N 2  95 660 L975
ABKAS EK 11 GOLUM EK 11 N 2 195 660 L975
ABKAT EG 11 GASKO EG 11 N 1 130 245 P18
ABKAT EG 11 GASKO EG 11 N 2 250 460 UP18
ABKAT EG 11 IDKOL EG 11 N 1 130 245 P18
ABKAT EG 11 IDKOL EG 11 N 2 250 460 UP18
ABKAT EG 11   TLA EG  3 F 2 260 430 L613
ABKEN UH 11 BERER UH 11 N 1  85 245 W25
ABKEN UH 11 NALEB UH 11 N 1  85 245 W25
ABKEV LT 11 BIMVO LT 11 F 1 195 285 M859
ABKEV LT 11 BIMVO LT 11 F 2 285 660 UM859
ABKIM EG 11 BEVUP EG 11 N 1 140 460 L620
ABKIM EG 11 BEVUP EG 11 N 2 140 460 L620
ABKIS ED 11 BESIP ED 11 N 1  70 660 Q240
ABKIS ED 11 BESIP ED 11 N 2  70 660 Q240
ABKIS ED 11 EKPEK ED 11 F 1 175 660 L132
ABKIS ED 11 EKPEK ED 11 F 2 175 660 L132
ABKIS ED 11 NOKSI ED 11 N 1  65 660 Z715
ABKIS ED 11 NOKSI ED 11 N 2  65 660 Z715
ABKIS ED 11 PIKIB ED 11 N 1  65 660 Z715
ABKIS ED 11 PIKIB ED 11 N 2  65 660 Z715
ABKON LI 11 QUENN LI 11 N 1 100 305 M622
ABKON LI 11 QUENN LI 11 N 2 100 305 M622
ABKOS US 11 OKTIP US 11 N 1  65 540 L93
ABKOS US 11 OKTIP US 11 N 2  65 540 L93
ABKOS US 11 OLNUP US 11 F 1  75 520 N181
ABKOS US 11 OLNUP US 11 F 2  75 520 N181
ABKOS US 11 SONAT US 11 N 1  65 540 L93
ABKOS US 11 SONAT US 11 N 2  65 540 L93
  ABK UN  3 ADIRA UN 11 N 1  95 405 W284
  ABK UN  3 ADIRA UN 11 N 2  95 405 W284
  ABK UN  3 BEDLI UN 11 N 1 175 540 R104
  ABK UN  3 BEDLI UN 11 N 2 175 540 R104
  ABK UN  3 DOREM UN 11 N 1  95 540 A308
  ABK UN  3 DOREM UN 11 N 2  95 540 A308
  ABK UN  3 GINOM ZM 11 F 1 175 540 R104
  ABK UN  3 GINOM ZM 11 F 2 265 480 P865-R104
  ABK UN  3 INBER UN 11 N 1  95 540 A308
  ABK UN  3 INBER UN 11 N 2  95 540 A308
  ABK UN  3 KERAL UN 11 N 1  95 540 R241
  ABK UN  3 KERAL UN 11 N 2  95 540 R241
  ABK UN  3 LEGNI UN 11 N 1  95 185 W297
  ABK UN  3 NARBI UN 11 N 1  95 540 B951
  ABK UN  3 NARBI UN 11 N 2  95 540 B951
  ABK UN  3 NEBON UN 11 N 1  95 540 A817
  ABK UN  3 NEBON UN 11 N 2  95 540 A817
  ABK UN  3 RINAG UN 11 N 1  95 540 A817
  ABK UN  3 RINAG UN 11 N 2  95 540 A817
  ABK UN  3 SELTI UN 11 F 1  95 540 B951
  ABK UN  3 SELTI UN 11 F 2  95 540 B951
ABLAG UT 11 ENOVO UT 11 N 1  60 510 G79
ABLAG UT 11 ENOVO UT 11 N 2  60 510 G79
ABLAG UT 11 KEGIB UT 11 N 1  80 510 G79
ABLAG UT 11 KEGIB UT 11 N 2  80 510 G79
ABLAK LF 11 ABILI LF 11 F 1  75 195 Q302
ABLAK LF 11 ABILI LF 11 F 2 195 500 UY373
ABLAK LF 11 MOTIM LF 11 F 1  56 195 P856
ABLAS UI 11 LUMIG UI 11 N 2 265 540 M153
ABLAS UI 11 NAROB UI 11 N 2 275 540 A920
ABLAS UI 11 ROMIP UI 11 N 2 265 540 M153
ABLAS UI 11 UBORA UI 11 N 2 275 540 A920
ABLEB UE 11 REBNO UE 11 N 2 265 540 M186
ABLEB UE 11 UGNOR UE 11 N 2 265 540 M186
ABLER UN 11 TUSNA UN 11 N 1  65 540 R244
ABLER UN 11 TUSNA UN 11 N 2  65 540 R244
ABLES UU 11 BIKBA UL 11 F 1  55 540 T747
ABLES UU 11 BIKBA UL 11 F 2  55 540 T747
ABLIK UL 11 LURAM UL 11 N 1 155 540 T822
ABLIK UL 11 LURAM UL 11 N 2 155 540 T822
ABLIN EG 11 IRKUM EG 11 F 1 100 240 L18
ABLIR UH 11 DITNU UH 11 N 1  85 265 G115
ABLIR UH 11 OGEMA UH 11 N 1  85 265 G115
ABLOD DA 11 ANIEB DA 11 N 1 105 245 A604
ABLOD DA 11 ANIEB DA 11 N 2 245 455 UA604
ABLOD DA 11 MOUNA DA 11 N 2 310 455 UG864-UN854
ABLOG UR 11 AMEPU UR 11 N 2 295 540 R242
ABLOG UR 11 ARDUB UR 11 N 1 195 540 A902
ABLOG UR 11 ARDUB UR 11 N 2 195 540 A902
ABLOG UR 11 DIBRO UR 11 N 1 195 540 A902
ABLOG UR 11 DIBRO UR 11 N 2 195 540 A902
ABLOG UR 11    KL UR  2 F 1 135 440 A102
ABLOG UR 11    KL UR  2 F 2 135 440 A102
ABLOG UR 11 OGURA UR 11 F 1  75 520 N166
ABLOG UR 11 OGURA UR 11 F 2  75 520 N166
ABLOG UR 11 TEDRU UR 11 N 1  55 405 R720
ABLOG UR 11 TEDRU UR 11 N 2  55 405 R720
ABLOG UR 11 UNRID UR 11 N 2 265 540 G904
ABLOK YB 11 KIMMI YB 11 N 1   0 600 R204
ABLOK YB 11 KIMMI YB 11 N 2   0 600 R204
ABLOM LO 11 LEDRI LZ 11 N 1   0 245 M985
ABLOR US 11 DITLI US 11 N 2 265 540 M168
ABLOR US 11 GEPLA US 11 F 2 265 540 T631
ABLOR US 11 KUDED US 11 N 2 265 540 M168
ABLOX ED 11 NUKRO ED 11 F 1  40 660 T204
ABLOX ED 11 NUKRO ED 11 F 2  40 660 T204
  ABL SK  3 ARSUP SK 11 N 1 110 245 W17
  ABL SK  3   BOG SK  3 F 1 130 245 W17
  ABL SK  3   BOG SK  3 F 2 250 600 UW1
  ABL SK  3   IBG SK  3 N 1  90 245 W36
  ABL SK  3   MQU SK  3 N 1 100 245 W23
  ABL SK  3 VASIL SK 11 F 1 120 245 W36
ABLUM ED 11 ROBEL ED 11 F 1  60 315 T178
ABLUM ED 11 ROBEL ED 11 F 2  60 315 T178
ABMAG UE 11 KEDUK UE 11 N 2 265 540 T656
ABMAG UE 11 OTRIT UE 11 N 2 265 540 T656
ABMAL ED 11 RARUP ED 11 F 1  40 245 M748
ABMAN UN 11 BABNO UN 11 N 1 165 540 B800
ABMAN UN 11 BABNO UN 11 N 2 165 540 B800
ABMAN UN 11 KUMOD UN 11 N 1 165 540 B800
ABMAN UN 11 KUMOD UN 11 N 2 165 540 B800
ABMEL UN 11 IDLON UN 11 N 2 265 540 G371
ABMEL UN 11 NATIR UN 11 N 1  65 520 B926
ABMEL UN 11 NATIR UN 11 N 2  65 520 B926
ABMEL UN 11 ODIDA UN 11 N 1  65 520 B926
ABMEL UN 11 ODIDA UN 11 N 2  65 520 B926
ABMEL UN 11 UDVUL UN 11 N 2 265 540 G807
ABMEL UN 11 VENAP UN 11 N 2 265 540 G807
ABMEN UI 11 GAKPO UI 11 N 1  95 265 G112
ABMEN UI 11 OKDIR UI 11 N 1  95 265 G112
ABMIK UA 11 MALOD UA 11 N 1 120 510 Z583
ABMIK UA 11 MALOD UA 11 N 2 120 510 Z583
ABMIK UA 11 TENRO UA 11 N 1 120 510 M34-N102
ABMIK UA 11 TENRO UA 11 N 2 120 510 M34-N102
ABMIK UA 11 TOGDI UA 11 N 1 120 510 Z583
ABMIK UA 11 TOGDI UA 11 N 2 120 510 Z583
ABMIN UR 11 USIBI UR 11 N 1   4  10 KR846
ABMIR UE 11 ATPUR UE 11 N 1 105 405 W198
ABMIR UE 11 ATPUR UE 11 N 2 105 405 W198
ABMIR UE 11 KORIT UE 11 N 1 105 405 W198
ABMIR UE 11 KORIT UE 11 N 2 105 405 W198
ABMIS UL 11 RODUK UL 11 N 1  55 265 T394
ABMOG LI 11   CHI LI  3 F 1 100 305 Z388
ABMOG LI 11   CHI LI  3 F 2 100 305 Z388
ABMOG LI 11 IBTOK LI 11 F 2 200 305 Q95
  ABM OI  2 MIRIT OI 11 N 1  50 600 W152
  ABM OI  2 MIRIT OI 11 N 2  50 600 W152
  ABM OI  2 VELIX OI 11 N 1  50 600 W146
  ABM OI  2 VELIX OI 11 N 2  50 600 W146
ABMOL UH 11 RUGUD UH 11 N 1  75 155 B242
ABMOM UU 11 GIGDO UU 11 N 1  65 540 N72
