# code,name,lat,lon,class,alt,country code 
SVSA, SAN ANTONIO DEL TACHIRA, 7.841, -72.44, Medium, 6135, VE
SVSB, SANTA BARBARA DE BARINAS, 7.804, -71.166, Small, 5560, VE
SVSC, San Carlos R\xc3\xado Negro Airport, 1.917, -67.05, Small, , VE
SVSD, Sabana Dulce Airport, 8.817, -69.633, Small, , VE
SVSE, SANTA ELENA DE UAIREN, 4.555, -61.145, Medium, 5445, VE
SVSF, San Antonio De Falcon Airport, 11.05, -68.385, Small, , VE
SVSG, San Antonio De Barinas Airport, 8.567, -70.05, Small, , VE
SVSH, San Juan De R\xc3\xado Claro Airport, 7.184, -67.168, Small, , VE
SVSI, Agropecuaria San Francisco Airport, 8.95, -68.083, Small, , VE
SVSJ, Central Bol\xc3\xadvar Airport, 8.917, -71.933, Small, , VE
SVSK, Nuestra Se\xc3\xb1ora del Socorro Airport, 9.778, -68.175, Small, , VE
SVSL, Hacienda Santa Elena de Mirand Airport, 10.317, -66.3, Small, , VE
SVSM, Fundo Santa Mar\xc3\xada Airport, 8.322, -70.247, Small, , VE
SVSN, LOS SIETE SAMANES, 8.875, -66.84, Small, 4810, VE
SVSO, MAYOR BUENAVENTURA VIVAS, 7.565, -72.035, Medium, 9990, VE
SVSP, SUB TENIENTE NESTOR ARIAS, 10.279, -68.755, Medium, 4921, VE
SVSQ, San Leonardo Airport, 7.033, -68.333, Small, , VE
SVSR, SAN FERNANDO DE APURE, 7.883, -67.444, Medium, 6420, VE
SVSS, Hacienda San Jos\xc3\xa9 Airport, 9.467, -71.033, Small, , VE
SVST, SAN TOME, 8.945, -64.151, Medium, 6299, VE
SVSU, San Benito Airport, 10.302, -72.052, Small, , VE
SVSW, San Francisco De Carabobo Airport, 10.102, -68.083, Small, , VE
SVSX, San Juan de los Cayos Airport, 11.175, -68.422, Small, , VE
SVSY, San Francisco de M\xc3\xa9rida Airport, 8.8, -71.583, Small, , VE
SVSZ, SANTA BARBARA DEL ZULIA, 8.974, -71.943, Medium, 8835, VE
SVTB, Turapa Airport, 7.4, -64.367, Small, , VE
SVTC, TUCUPITA, 9.089, -62.094, Medium, 5512, VE
SVTD, La Estacada Airport, 7.4, -69.067, Small, , VE
SVTE, Antabare Airport, 6.483, -62.883, Small, , VE
SVTF, La Trinidad de Ferro Airport, 7.4, -67.95, Small, , VE
SVTG, La Tigra Airport, 7.633, -68.7, Small, , VE
SVTJ, Central Matilde Airport, 10.158, -68.862, Small, , VE
SVTK, LA TRINIDAD DE ARICHUNA, 7.108, -69.789, Small, 4836, VE
SVTL, La Centella Airport, 6.942, -65.892, Small, , VE
SVTM, TUMEREMO, 7.249, -61.529, Medium, 9765, VE
SVTN, La Trinidad de Barinas Airport, 8.133, -68.667, Small, , VE
SVTO, El Toco Airport, 9.2, -64.85, Small, , VE
SVTP, Playa Pintada Airport, 10.133, -65.442, Small, , VE
SVTR, Temblador Airport, 9.017, -62.733, Small, 3200, VE
SVTT, La Torta Airport, 9.511, -66.554, Small, , VE
SVTU, Turagua Airport, 7.783, -69.233, Small, , VE
SVTV, Turen Airport, 9.25, -69.133, Small, , VE
SVTY, Toromacho Airport, 9.083, -66.383, Small, , VE
SVUA, Mayupa Airport, 6.15, -62.7, Small, , VE
SVUK, San Ignacio Airport, 9.45, -68.367, Small, , VE
SVUM, Uriman Airport, 5.333, -62.767, Small, 3900, VE
SVUP, UPATA, 7.979, -62.329, Small, 3645, VE
SVUQ, Uon Quen Airport, 4.983, -61.728, Small, 4100, VE
SVUY, Uruyen Airport, 5.68, -62.457, Small, , VE
SVVA, ARTURO MICHELENA INTL, 10.15, -67.928, Medium, 9842, VE
SVVB, Bajo Verde Airport, 9.051, -66.467, Small, , VE
SVVD, Valle Grande Airport, 8.267, -67.167, Small, , VE
SVVG, JUAN PABLO PEREZ ALFONSO, 8.624, -71.673, Medium, 10645, VE
SVVH, Valle Hondo Airport, 9.367, -62.917, Small, , VE
SVVK, La Verdad Airport, 7.133, -69.05, Small, , VE
SVVL, DR ANTONIO NICOLAS BRICENO, 9.341, -70.584, Medium, 6791, VE
SVVM, Buena Vista del Ca\xc3\xb1o Medio Airport, 6.917, -68.15, Small, , VE
SVVP, VALLE DE LA PASCUA, 9.222, -65.994, Medium, 4921, VE
SVVR, Hato La Vergare\xc3\xb1a Airport, 6.833, -63.583, Small, , VE
SVVS, Villa del Rosario Airport, 10.317, -72.3, Small, , VE
SVVV, Venepal Airport, 10.54, -68.245, Small, , VE
SVVX, Los Venados Airport, 6.562, -66.002, Small, , VE
SVWA, Mata de Agua Airport, 7.317, -67.908, Small, , VE
SVWB, LA BANANERA, 10.479, -68.473, Small, 3915, VE
SVWE, Bella Vista Airport, 8.012, -69.832, Small, , VE
SVXF, Hato Santa Clara Airport, 7.15, -69.25, Small, , VE
SVYA, Yaure Airport, 7.717, -71.233, Small, , VE
SVYG, El Yagual Airport, 7.467, -68.45, Small, , VE
SVYI, El Yavi Airport, 5.458, -65.898, Small, , VE
SVYP, Yopita Airport, 7.2, -69.317, Small, , VE
SVYT, Yutaje Airport, 5.61, -66.11, Small, , VE
SWAA, Fazenda Ykara\xc3\xad Airport, -14.544, -50.593, Small, , BR
SWAE, Uaicas Airport, 3.545, -63.182, Small, , BR
SWAF, Agroer Avia\xc3\xa7\xc3\xa3o Agr\xc3\xadcola Airport, -16.484, -54.667, Small, , BR
SWAH, Agropecu\xc3\xa1ria Floresta S\xc3\xa3o Joaquim Ltda Airport, -10.142, -60.653, Small, , BR
SWAK, Assun\xc3\xa7\xc3\xa3o do I\xc3\xa7ana Airport, 1.066, -67.601, Small, , BR
SWAN, Aren\xc3\xa1polis Airport, -14.5, -57.017, Small, , BR
SWAO, Anamoim Airport, 1.8, -67.384, Small, , BR
SWAP, Fazenda Apemag Airport, -15.334, -57.317, Small, , BR
SWAQ, \xc3\x89rico Airport, 3.763, -62.409, Small, , BR
SWAR, Fazenda Aruan\xc3\xa3 Airport, -13.083, -51.586, Small, , BR
SWAT, Fazenda Cachoeira Airport, -17.089, -53.332, Small, , BR
SWAU, Fazenda Nossa Senhora Aparecida Airport, -19.95, -48.58, Small, , BR
SWAV, Fazenda \xc3\x81gua Verde Airport, -14.073, -57.455, Small, , BR
SWAY, Araguaiana Airport, -15.724, -51.836, Small, 3200, BR
SWAZ, Santo Atan\xc3\xa1zio Airport, 0.4, -69.301, Small, , BR
SWBA, Buriti Alegre Airport, -18.126, -49.043, Small, 3900, BR
SWBB, Barra do Bugres Airport, -15.059, -57.183, Small, , BR
SWBC, Barcelos Airport, -0.981, -62.92, Small, 3900, BR
SWBF, Fazenda Boa Fortuna Airport, -10.005, -49.492, Small, , BR
SWBG, Uni\xc3\xa3o do Vale Airport, -15.2, -59.387, Small, , BR
SWBH, Brejinho de Nazar\xc3\xa9 Airport, -11.017, -48.601, Small, , BR
SWBI, Barreirinha Airport, -2.792, -57.058, Small, 3900, BR
SWBJ, Fazenda Itarema Airport, -13.255, -52.04, Small, , BR
SWBL, Balbina Airport, -1.925, -59.412, Small, , BR
SWBN, Fazenda Barreirinhos Airport, -16.946, -56.393, Small, , BR
SWBO, Fazenda S\xc3\xa3o Jo\xc3\xa3o Airport, -14.275, -49.649, Small, , BR
SWBQ, Barrac\xc3\xa3o Queimado Airport, -13.734, -59.717, Small, 4100, BR
SWBR, Borba Airport, -4.406, -59.602, Small, 3900, BR
SWBS, Brasileia Airport, -11.017, -68.734, Closed, 3200, BR
SWBT, Fazenda Beira Rio Airport, -10.371, -55.819, Small, , BR
SWBU, Fazenda Fartura Baix\xc3\xa3o Novo Airport, -10.216, -55.083, Small, , BR
SWBV, Auaris Airport, 4.016, -64.519, Small, , BR
SWBW, Agro Pousadas do Guapor\xc3\xa9 Airport, -14.768, -60.034, Small, , BR
SWBX, Fazenda Santo Ant\xc3\xb4nio do Para\xc3\xadso Airport, -17.491, -55.228, Small, , BR
SWBY, Fazenda Goiasa Airport, -18.051, -49.701, Small, , BR
SWBZ, Jpo Airport, -12.605, -55.765, Small, , BR
SWCA, Carauari Airport, -4.872, -66.897, Small, 5400, BR
SWCB, Campos Belos Airport, -13.009, -46.775, Small, 3900, BR
SWCC, Fazenda Curitiba Airport, -13.623, -60.603, Small, , BR
SWCD, Fazenda Santa M\xc3\xb4nica Airport, -15.935, -48.647, Small, , BR
SWCE, Fazenda Cedro Airport, -16.204, -55.399, Small, , BR
SWCF, Fazenda Confap Airport, -13.73, -60.479, Small, , BR
SWCG, Fazenda Varj\xc3\xa3o Grande Airport, -18.492, -51.299, Small, , BR
SWCH, Fazenda Charqueada Norte Airport, -10.0, -57.067, Small, , BR
SWCJ, Coperjava Airport, -11.817, -49.751, Small, , BR
SWCK, Fazenda Cocal Airport, -12.684, -52.717, Small, , BR
SWCL, Ch\xc3\xa1cara Santa Eul\xc3\xa1lia Airport, -9.547, -57.416, Small, , BR
SWCM, Fazenda Couto Magalh\xc3\xa3es Airport, -13.99, -52.927, Small, , BR
SWCN, Fazenda Saudade Airport, -14.143, -51.015, Small, , BR
SWCO, Fazenda Continental Airport, -14.716, -51.21, Small, , BR
SWCP, Campo Novo do Parecis Airport, -13.629, -57.926, Small, , BR
SWCQ, Costa Marques Airport, -12.421, -64.252, Small, 4900, BR
SWCR, Porto Caracar\xc3\xa1 Airport, -17.834, -57.167, Small, , BR
SWCT, Complexo Tur\xc3\xadstico S. R. Pantanal Hot\xc3\xa9is LTDA Airport, -17.368, -56.785, Small, , BR
SWCU, Fazenda Canuan\xc3\xa3 Airport, -11.977, -49.908, Small, , BR
SWCV, Casalvasco Airport, -15.489, -60.086, Small, , BR
SWCW, Cavalcante Airport, -13.766, -47.429, Small, 3200, BR
SWCX, Cabixi Airport, -13.7, -60.701, Small, , BR
SWCY, Fazenda Aparecida do Norte Airport, -12.845, -56.977, Small, , BR
SWCZ, Ceres Airport, -15.345, -49.605, Small, 3600, BR
SWDA, Fazenda Duas \xc3\x82ncoras - Se\xc3\xa7\xc3\xa3o Sede Airport, -14.936, -52.173, Small, , BR
SWDB, Fazenda Eldorado Airport, -15.577, -52.219, Small, , BR
SWDC, Fazenda Arco-\xc3\x8dris Airport, -16.938, -53.578, Small, , BR
SWDE, Fazenda Piratininga Airport, -12.822, -50.332, Small, , BR
SWDF, Fazenda Bra\xc3\xa7o Forte Airport, -9.525, -55.042, Small, , BR
SWDG, Fazenda S\xc3\xa3o Jos\xc3\xa9 Airport, -21.744, -49.165, Small, , BR
SWDI, Dois Irm\xc3\xa3os Airport, -11.734, -49.334, Small, , BR
SWDJ, Fazenda Duas \xc3\x82ncoras - Se\xc3\xa7\xc3\xa3o JA\xc3\x93 Airport, -14.858, -52.037, Small, , BR
SWDK, Fazenda Dona Olga Airport, -13.02, -61.169, Small, , BR
SWDM, Diamantino Airport, -14.377, -56.4, Small, 5700, BR
SWDN, Dian\xc3\xb3polis Airport, -11.595, -46.847, Small, 4100, BR
SWDO, Ros\xc3\xa1rio do Leste Airport, -14.817, -56.417, Small, , BR
SWDQ, Fazenda Saltos do Poente Airport, -16.436, -55.271, Small, , BR
SWDS, Fazenda Favo de Mel Airport, -15.661, -59.306, Small, , BR
SWDT, Fazenda Pioneira Airport, -14.284, -57.701, Small, , BR
SWDU, Diauarum Airport, -11.034, -53.117, Small, , BR
SWDV, Descalvados Airport, -16.735, -57.764, Small, 3700, BR
SWDW, Divis\xc3\xa3o Airport, -13.117, -56.167, Small, 3200, BR
SWDY, Fazenda \xc3\x81gua Fria Airport, -14.755, -50.377, Small, , BR
SWDZ, Fazenda \xc3\x81gua Limpa Airport, -15.289, -58.53, Small, , BR
SWEB, Fazenda Ara\xc3\xbana Airport, -11.568, -58.026, Small, , BR
SWEC, Est\xc3\xa2ncia das Cascatas Airport, -15.897, -52.096, Small, , BR
SWED, Fazenda Eldorado Airport, -7.757, -49.122, Small, , BR
SWEE, Estir\xc3\xa3o do Equador Airport, -4.524, -71.561, Small, 3900, BR
SWEF, Fazenda Europa Airport, -14.802, -51.34, Small, , BR
SWEG, Fazenda Duas Marias Airport, -16.833, -55.669, Small, , BR
SWEI, Eirunep\xc3\xa9 Airport, -6.64, -69.88, Small, 5200, BR
SWEJ, Fazenda Marazul Airport, -16.539, -55.918, Closed, , BR
SWEK, Canarana Airport, -13.574, -52.271, Small, 3400, BR
SWEL, Fazenda Santa Eul\xc3\xa1lia Airport, -15.058, -51.917, Small, , BR
SWEM, Emal - Empresa de Mineira\xc3\xa7\xc3\xa3o Aripuan\xc3\xa3 Ltda. Airport, -14.619, -54.003, Small, , BR
SWEN, Est\xc3\xa2ncia Recanto Airport, -9.942, -56.101, Small, , BR
SWEO, Itapara Sport Fishing Airport, 0.21, -61.55, Small, , BR
SWEQ, Fazenda Marazul III Airport, -16.591, -55.987, Closed, , BR
SWER, Est\xc3\xa2ncia Santana Airport, -15.47, -56.063, Small, , BR
SWES, ESAT Aerot\xc3\xa1xi Heliport, -15.79, -47.9, Closed, , BR
SWET, Fazenda Encantado Airport, -13.317, -58.798, Small, , BR
SWEU, Ecotur Univini Park Airport, 0.801, -61.661, Small, , BR
SWEV, Fazenda Piraim Airport, -16.252, -56.088, Closed, , BR
SWEW, Fazenda Felicidade Airport, -15.842, -58.632, Small, , BR
SWEX, Fazenda Santa Escolastica Airport, -16.847, -54.459, Small, , BR
SWEY, Fazenda Santa F\xc3\xa9 Airport, -13.535, -48.902, Small, , BR
SWEZ, Fazenda Santa Rita de C\xc3\xa1ssia Airport, -15.25, -56.481, Small, , BR
SWFA, Fazenda Pamplona Airport, -16.251, -47.617, Small, , BR
SWFC, Fazenda Colorado Airport, -16.167, -54.843, Small, , BR
SWFD, Fazenda Tombador Airport, -11.717, -58.048, Small, , BR
SWFE, Fazenda Colen Airport, -13.314, -56.113, Small, , BR
SWFF, Fazenda Figueira Branca Airport, -10.724, -54.838, Small, , BR
SWFG, Fazenda Guanabara Airport, -12.03, -51.678, Small, , BR
SWFH, Fazenda Manchete Airport, -9.747, -49.981, Small, , BR
SWFJ, Feij\xc3\xb3 Airport, -8.166, -70.353, Small, 3000, BR
SWFK, Fazenda Juquei Agropecu\xc3\xa1ria Airport, -15.075, -48.239, Small, , BR
SWFL, Fazenda Peixe Bravo Airport, -10.117, -50.417, Small, , BR
SWFN, Flores Airport, -3.073, -60.021, Small, , BR
SWFO, Fazenda Boca\xc3\xadna Airport, -15.346, -56.711, Small, , BR
SWFP, Fazenda Para\xc3\xadzo Airport, -10.639, -52.033, Small, , BR
SWFQ, Fazenda Alvorada Airport, -10.392, -48.679, Small, , BR
SWFR, Formosa Airport, -15.555, -47.346, Small, 5800, BR
SWFS, Fazenda Sucuri Airport, -13.531, -54.934, Small, , BR
SWFT, Fazenda Santa M\xc3\xa1rcia Airport, -16.581, -52.143, Small, , BR
SWFU, Fortuna Airport, -16.167, -59.501, Small, , BR
SWFW, Fazenda Jangada Airport, -14.717, -51.909, Small, , BR
SWFX, S\xc3\xa3o F\xc3\xa9lix do Araguaia Airport, -11.632, -50.69, Small, 4700, BR
SWFY, Fazenda Ip\xc3\xaa Airport, -9.967, -50.951, Small, , BR
SWFZ, Serafino Ferruzzi Airport, -9.976, -56.673, Small, , BR
SWGA, Fazenda Guar\xc3\xa1 Airport, -14.823, -60.017, Small, , BR
SWGE, Fazenda Pirigara Airport, -17.007, -56.478, Small, , BR
SWGH, Fazenda Primavera Airport, -16.238, -57.62, Small, , BR
SWGI, Gurupi Airport, -11.74, -49.132, Small, 5500, BR
SWGK, Fazenda Sete Barras Airport, -12.56, -51.689, Small, , BR
SWGL, Go\xc3\xa1lcool Airport, -18.391, -52.104, Small, , BR
SWGM, Ninho das \xc3\x81guias Airport, -15.49, -55.815, Small, , BR
SWGN, Aragua\xc3\xadna Airport, -7.228, -48.241, Small, 5900, BR
SWGO, Goian\xc3\xa9sia Airport, -15.34, -49.136, Small, , BR
SWGP, Palmeiras de Goi\xc3\xa1s Airport, -16.827, -49.879, Small, , BR
SWGQ, Fazenda Monte Alegre Airport, -14.781, -57.354, Small, , BR
SWGR, Alto Gar\xc3\xa7as Airport, -16.92, -53.54, Closed, 3900, BR
SWGS, Fazenda Divisa Airport, -9.792, -50.82, Small, , BR
SWGU, Fazenda \xc3\x81gua Fria Airport, -12.399, -50.055, Small, , BR
SWGV, Fazenda Cocal Airport, -12.802, -52.608, Small, , BR
SWGW, Fazenda Santa Rita do Araguaia Airport, -15.438, -51.599, Small, , BR
SWGZ, Fazenda Guanabara Airport, -14.767, -57.267, Small, , BR
SWHA, Fazenda Boa Esperan\xc3\xa7a Soberbinho Airport, -14.645, -49.816, Small, , BR
SWHE, Agropecu\xc3\xa1ria Cajabi Airport, -10.734, -54.534, Small, , BR
SWHF, Fazenda Frigovale Airport, -10.486, -48.334, Small, , BR
SWHG, Santa Helena de Goi\xc3\xa1s Airport, -17.884, -50.567, Small, 3200, BR
SWHJ, Fazenda Bela Vista Airport, -10.056, -56.991, Small, , BR
SWHL, Fazenda Marab\xc3\xa1 Airport, -15.275, -55.122, Small, , BR
SWHN, Fazenda Nossa Senhora de F\xc3\xa1tima Airport, -10.156, -56.981, Small, , BR
SWHO, Gleba Oscar Americano I Airport, -11.534, -56.551, Small, , BR
SWHP, Fazenda Olhos D`\xc3\xa1gua Airport, -14.019, -52.152, Small, , BR
SWHQ, Fazenda Santa Cruz Airport, -15.189, -59.939, Small, , BR
SWHS, Fazenda S\xc3\xa3o Jo\xc3\xa3o Airport, -18.053, -50.387, Small, , BR
SWHT, Humait\xc3\xa1 Airport, -7.532, -63.072, Small, 3900, BR
SWHY, Fazenda Boa Esperan\xc3\xa7a I Airport, -4.13, -48.69, Small, , BR
SWHZ, Fazenda Taquaru\xc3\xa7u Retiro Airport, -10.339, -55.966, Small, , BR
SWIA, Iaciara Airport, -14.106, -46.669, Small, 4900, BR
SWIB, Fazenda Santa Laura Airport, -10.863, -54.914, Small, , BR
SWID, Fazenda Indiara Airport, -13.315, -49.775, Small, , BR
SWIE, Fazenda S\xc3\xa3o Francisco Airport, -13.919, -50.01, Small, , BR
SWIG, Fazenda S\xc3\xa3o Jos\xc3\xa9 Airport, -15.011, -59.252, Small, , BR
SWII, Ipiranga Airport, -2.939, -69.694, Small, 3900, BR
SWIJ, Fazenda S\xc3\xa3o Jorge Airport, -17.518, -54.826, Small, , BR
SWIK, Fazenda Vanguarda Airport, -14.917, -51.284, Small, , BR
SWIL, Fazenda Tutum\xc3\xa3 Airport, -17.016, -54.35, Small, , BR
SWIM, Fazenda Tr\xc3\xaas Ranchos Airport, -16.127, -51.67, Small, , BR
SWIN, Fazenda Itamarati Norte Airport, -14.243, -57.995, Small, , BR
SWIO, Fazenda Tri\xc3\xa2ngulo Airport, -17.621, -50.142, Small, , BR
SWIP, Ipameri Airport, -17.687, -48.162, Small, 3700, BR
SWIU, Madeirinha Airport, -9.846, -61.417, Small, , BR
SWIV, \xc3\x81guia Branca do Paru Airport, -1.268, -53.261, Small, , BR
SWIW, Brigadeiro Eduardo Gomes Airport, -13.817, -56.036, Small, , BR
SWIX, Fazenda Michelim Airport, -17.374, -54.735, Small, , BR
SWIY, Santa Izabel do Morro Airport, -11.572, -50.666, Small, 5000, BR
SWJA, Fazenda Ju\xc3\xadna Airport, -11.643, -59.088, Small, , BR
SWJB, Fazenda Juba Airport, -14.745, -58.128, Small, , BR
SWJC, Jaciara Airport, -15.972, -54.969, Small, 3500, BR
SWJD, Fazenda Genipapo Airport, -13.452, -46.679, Small, , BR
SWJE, Fazenda Ibia Airport, -16.397, -52.329, Small, , BR
SWJF, Fazenda S\xc3\xa3o Marcelo Airport, -10.233, -58.494, Small, , BR
SWJG, Fazenda Jaragu\xc3\xa1 Airport, -14.484, -57.434, Small, , BR
SWJI, Ji-Paran\xc3\xa1 Airport, -10.871, -61.847, Small, 5900, BR
SWJJ, Fazenda Januarinho Airport, -15.05, -57.501, Small, , BR
SWJK, Fazenda S\xc3\xa3o Paulo Airport, -14.976, -51.336, Small, , BR
SWJL, Fazenda Invernada Airport, -19.041, -51.259, Small, , BR
SWJM, Fazenda Bom Jesus Airport, -12.966, -46.565, Small, , BR
SWJN, Ju\xc3\xadna Airport, -11.419, -58.702, Small, 5200, BR
SWJO, Fazenda S\xc3\xa3o Paulo - Retiro Santa Maria Airport, -15.14, -51.254, Small, , BR
SWJP, Bittencourt Airport, -1.404, -69.424, Small, 3900, BR
SWJQ, Fazenda Colibri Airport, -20.227, -51.846, Small, , BR
SWJR, Fazenda Uni\xc3\xa3o Airport, -11.949, -54.516, Small, , BR
SWJS, Fazenda Samambaia Airport, -15.486, -51.269, Small, , BR
SWJT, Fazenda Joat\xc3\xa3o Airport, -11.494, -52.618, Small, , BR
SWJU, Juruena Airport, -10.306, -58.489, Small, 5300, BR
SWJV, Palmeiras do Javari Airport, -5.127, -72.81, Small, 3900, BR
SWJW, Jata\xc3\xad Airport, -17.83, -51.773, Small, 4900, BR
SWJX, Fazenda das Perobas Airport, -19.502, -44.158, Small, , BR
SWJY, Fazenda Campo Alegre III Airport, -16.845, -53.734, Small, , BR
SWJZ, Fazenda Morro Vermelho Airport, -15.981, -54.534, Small, , BR
SWKA, Fazenda Canad\xc3\xa1 Airport, -15.595, -51.257, Small, , BR
SWKB, Fazenda Campina Airport, -9.142, -67.446, Small, , BR
SWKC, C\xc3\xa1ceres Airport, -16.044, -57.63, Small, 6000, BR
SWKE, Cobrape Airport, -11.509, -49.842, Small, , BR
SWKG, Fazenda \xc3\x81gua Limpa Airport, -13.407, -54.752, Small, , BR
SWKH, Fazenda Floresta Airport, -15.221, -55.133, Small, , BR
SWKJ, Fazenda Mutum Airport, -15.398, -54.608, Small, , BR
SWKK, Cacoal Airport, -11.43, -61.48, Closed, 3900, BR
SWKL, Fazenda Primavera do Terebinto Airport, -12.558, -61.996, Small, , BR
SWKM, Aero Agr\xc3\xadcola Rondon Airport, -14.644, -57.504, Small, , BR
SWKO, Coari Airport, -4.134, -63.133, Small, 5200, BR
SWKP, Ch\xc3\xa1cara Veneza Airport, -15.243, -59.285, Small, , BR
SWKQ, Serra da Capivara Airport, -9.083, -42.644, Small, , BR
SWKR, Fazenda Mangue Che II Airport, -18.67, -51.585, Small, , BR
SWKT, Catal\xc3\xa3o Airport, -18.217, -47.9, Small, 4500, BR
SWKV, Fazenda Beira Rio Airport, -10.901, -55.858, Small, , BR
SWKX, Corix\xc3\xa1 Airport, -16.384, -58.317, Small, 3600, BR
SWKY, Fazenda Recanto da Cachoeira Airport, -20.34, -47.473, Small, , BR
SWKZ, Fazenda Cerejal Airport, -11.717, -58.259, Small, , BR
SWLA, Fazenda Am\xc3\xa1lia Airport, -11.885, -58.632, Small, , BR
SWLB, L\xc3\xa1brea Airport, -7.279, -64.77, Small, 3200, BR
SWLC, General Leite de Castro Airport, -17.835, -50.956, Small, 4900, BR
SWLD, Porto Cajueiro Airport, -14.886, -45.339, Small, , BR
SWLE, Pontes e Lacerda Airport, -15.231, -59.341, Small, , BR
SWLF, Fazenda Dona Laura Airport, -15.62, -58.209, Small, , BR
SWLG, Recanto Airport, -12.999, -51.906, Small, , BR
SWLI, Fazenda Liberdade Airport, -17.008, -56.466, Small, , BR
SWLK, Fazenda Concei\xc3\xa7\xc3\xa3o Airport, -11.0, -58.215, Small, , BR
SWLM, Fazenda Escalibur Airport, -15.294, -60.366, Small, , BR
SWLN, Fazenda Franciosi Airport, -13.432, -58.473, Small, , BR
SWLP, Fazenda Rosa - Paralelo 10 Airport, -9.969, -61.23, Small, , BR
SWLR, Fazenda Miura Airport, -15.441, -59.657, Small, , BR
SWLT, Fazenda Tatiana Airport, -10.434, -54.167, Small, , BR
SWLV, Santo Ant\xc3\xb4nio do Lerverger Airport, -15.853, -56.087, Small, , BR
SWMA, Aero Agr\xc3\xadcola Fulanete Airport, -11.834, -46.267, Small, , BR
SWMB, Fazenda Marimbondo Airport, -17.977, -49.588, Small, , BR
SWMC, Cap\xc3\xa3o da Cruz Airport, -21.458, -47.888, Small, , BR
SWME, Mineiros Airport, -17.551, -52.557, Small, 3200, BR
SWMG, Fazenda Cara\xc3\xadbas Airport, -13.386, -46.775, Small, , BR
SWMH, Fazenda Bom Pastor Airport, -15.542, -51.018, Small, , BR
SWMJ, Pousada Xara\xc3\xa9s Airport, -19.496, -56.96, Small, , BR
SWML, Monte Alegre de Goi\xc3\xa1s Airport, -13.25, -46.871, Small, , BR
SWMM, Buritizal Agropastoril Ltda Airport, -9.3, -60.675, Small, , BR
SWMN, Fazenda Forquilha Airport, -15.216, -50.837, Small, , BR
SWMO, Fazenda Maria Jos\xc3\xa9 Airport, -17.453, -54.742, Small, , BR
SWMQ, Fazenda Muiraquit\xc3\xa3 Airport, -10.417, -60.551, Small, , BR
SWMR, Morro Redondo Airport, -14.251, -48.084, Small, , BR
SWMT, Fazenda Centro da Mata Airport, -12.658, -54.828, Small, , BR
SWMU, Sumuru Airport, 4.316, -60.701, Small, 3200, BR
SWMW, Mau\xc3\xa9s Airport, -3.372, -57.725, Small, 3900, BR
SWMX, Morrinhos Airport, -17.761, -49.122, Small, 3500, BR
SWMY, Porto Fluvial Sui\xc3\xa1 Missu Airport, -11.567, -50.701, Small, 3900, BR
SWMZ, Est\xc3\xa2ncia Aeronaldo Airport, -16.443, -54.702, Small, , BR
SWNA, Novo Aripuan\xc3\xa3 Airport, -5.118, -60.365, Small, 3900, BR
SWNB, Nobres Airport, -14.707, -56.338, Small, , BR
